time,age,gender,year
03:24:34,35-39,Men,2007
03:24:35,30-34,Men,2007
03:24:35,45-49,Men,2007
03:24:37,30-34,Men,2007
03:24:37,40-44,Men,2007
03:24:37,35-39,Men,2007
03:24:39,30-34,Men,2007
03:24:41,45-49,Men,2007
03:24:47,35-39,Men,2007
03:24:47,20-24,Men,2007
03:24:50,20-24,Men,2007
03:24:52,30-34,Men,2007
03:24:52,50-54,Men,2007
03:24:53,35-39,Men,2007
03:24:55,25-29,Men,2007
03:24:55,45-49,Men,2007
03:24:56,40-44,Men,2007
03:24:56,35-39,Men,2007
03:24:58,30-34,Men,2007
03:24:59,45-49,Men,2007
03:25:01,25-29,Men,2007
03:25:01,45-49,Men,2007
03:25:04,35-39,Men,2007
03:25:06,35-39,Men,2007
03:25:07,35-39,Men,2007
03:25:08,45-49,Men,2007
03:25:12,40-44,Men,2007
03:25:13,55-59,Men,2007
03:25:13,40-44,Men,2007
03:25:15,35-39,Men,2007
03:25:16,30-34,Men,2007
03:25:18,35-39,Men,2007
03:25:24,30-34,Men,2007
03:25:24,35-39,Men,2007
03:25:25,25-29,Men,2007
03:25:26,35-39,Men,2007
03:25:27,35-39,Men,2007
03:25:30,35-39,Men,2007
03:25:31,25-29,Men,2007
03:25:31,35-39,Men,2007
03:25:36,50-54,Men,2007
03:25:39,30-34,Men,2007
03:25:40,35-39,Men,2007
03:25:41,45-49,Men,2007
03:25:46,30-34,Men,2007
03:25:49,30-34,Men,2007
03:25:57,25-29,Men,2007
03:25:58,45-49,Men,2007
03:25:59,25-29,Men,2007
03:26:00,35-39,Men,2007
03:26:04,40-44,Men,2007
03:26:04,40-44,Men,2007
03:26:04,30-34,Men,2007
03:26:08,55-59,Men,2007
03:26:11,20-24,Men,2007
03:26:14,45-49,Men,2007
03:26:15,35-39,Men,2007
03:26:17,45-49,Men,2007
03:26:18,35-39,Men,2007
03:26:22,30-34,Men,2007
03:26:24,20-24,Men,2007
03:26:24,45-49,Men,2007
03:26:24,20-24,Men,2007
03:26:26,35-39,Men,2007
03:26:28,20-24,Men,2007
03:26:28,35-39,Men,2007
03:26:29,40-44,Men,2007
03:26:30,25-29,Men,2007
03:26:38,40-44,Men,2007
03:26:38,40-44,Men,2007
03:26:39,35-39,Men,2007
03:26:39,35-39,Men,2007
03:26:40,50-54,Men,2007
03:26:44,25-29,Men,2007
03:26:47,45-49,Men,2007
03:26:48,35-39,Men,2007
03:26:50,30-34,Men,2007
03:26:50,40-44,Men,2007
03:26:50,30-34,Men,2007
03:26:51,35-39,Men,2007
03:26:51,40-44,Men,2007
03:26:51,35-39,Men,2007
03:26:53,55-59,Men,2007
03:26:54,30-34,Men,2007
03:26:54,35-39,Men,2007
03:26:56,30-34,Men,2007
03:26:59,30-34,Men,2007
03:26:59,30-34,Men,2007
03:27:00,25-29,Men,2007
03:27:01,35-39,Men,2007
03:27:05,35-39,Men,2007
03:27:09,25-29,Men,2007
03:27:11,40-44,Men,2007
03:27:11,30-34,Men,2007
03:27:12,25-29,Men,2007
03:27:15,25-29,Men,2007
03:27:16,35-39,Men,2007
03:27:17,20-24,Men,2007
03:27:18,40-44,Men,2007
03:27:21,35-39,Men,2007
03:27:23,25-29,Men,2007
03:27:24,40-44,Men,2007
03:27:27,35-39,Men,2007
03:27:27,40-44,Men,2007
03:27:28,45-49,Men,2007
03:27:33,25-29,Men,2007
03:27:33,20-24,Men,2007
03:27:33,30-34,Men,2007
03:27:34,40-44,Men,2007
03:27:36,25-29,Men,2007
03:27:37,30-34,Men,2007
03:27:38,30-34,Men,2007
03:27:41,25-29,Men,2007
03:27:44,19 and under,Men,2007
03:27:47,30-34,Men,2007
03:27:49,35-39,Men,2007
03:27:50,30-34,Men,2007
03:27:51,45-49,Men,2007
03:27:52,40-44,Men,2007
03:27:53,30-34,Men,2007
03:27:54,20-24,Men,2007
03:27:54,60-64,Men,2007
03:28:00,35-39,Men,2007
03:28:01,45-49,Men,2007
03:28:03,30-34,Men,2007
03:28:04,35-39,Men,2007
03:28:04,45-49,Men,2007
03:28:04,35-39,Men,2007
03:28:08,25-29,Men,2007
03:28:09,35-39,Men,2007
03:28:10,25-29,Men,2007
03:28:10,45-49,Men,2007
03:28:11,35-39,Men,2007
03:28:12,45-49,Men,2007
03:28:13,40-44,Men,2007
03:28:14,45-49,Men,2007
03:28:15,30-34,Men,2007
03:28:16,25-29,Men,2007
03:28:17,35-39,Men,2007
03:28:19,30-34,Men,2007
03:28:21,40-44,Men,2007
03:28:21,25-29,Men,2007
03:28:21,40-44,Men,2007
03:28:21,45-49,Men,2007
03:28:21,40-44,Men,2007
03:28:22,40-44,Men,2007
03:28:23,25-29,Men,2007
03:28:24,25-29,Men,2007
03:28:25,40-44,Men,2007
03:28:26,50-54,Men,2007
03:28:28,40-44,Men,2007
03:28:29,35-39,Men,2007
03:28:30,25-29,Men,2007
03:28:31,40-44,Men,2007
03:28:33,25-29,Men,2007
03:28:34,20-24,Men,2007
03:28:38,40-44,Men,2007
03:28:39,30-34,Men,2007
03:28:39,40-44,Men,2007
03:28:40,25-29,Men,2007
03:28:42,45-49,Men,2007
03:28:43,30-34,Men,2007
03:28:44,30-34,Men,2007
03:28:44,40-44,Men,2007
03:28:50,30-34,Men,2007
03:28:50,45-49,Men,2007
