groups,times
F16,4:07:55
M24,4:07:58
M27,4:08:01
M46,4:08:07
M35,4:08:13
M30,4:08:14
M30,4:08:15
M28,4:08:16
M40,4:08:16
M35,4:08:17
M34,4:08:19
M38,4:08:19
M30,4:08:26
F27,4:08:30
M35,4:08:35
M42,4:08:36
M42,4:08:42
M28,4:08:54
M36,4:08:54
M34,4:08:58
M41,4:09:02
F29,4:09:04
M39,4:09:05
F32,4:09:10
F34,4:09:15
M37,4:09:20
M33,4:09:25
M52,4:09:25
M31,4:09:27
M24,4:09:44
M49,4:09:46
M47,4:09:47
M34,4:09:49
M51,4:09:56
M38,4:10:05
M39,4:10:06
M34,4:10:08
M55,4:10:10
M43,4:10:11
M21,4:10:17
M26,4:10:18
M34,4:10:19
M37,4:10:21
M29,4:10:21
M40,4:10:23
M53,4:10:24
M50,4:10:25
F23,4:10:27
M48,4:10:29
M29,4:10:31
M26,4:10:37
M41,4:10:38
M34,4:10:39
M34,4:10:42
M34,4:10:44
M25,4:10:44
M34,4:10:45
M49,4:10:46
M49,4:10:47
M30,4:10:55
M28,4:10:55
M16,4:10:58
M52,4:11:07
M23,4:11:08
F19,4:11:08
M37,4:11:10
F28,4:11:15
F23,4:11:15
M45,4:11:16
M48,4:11:16
M37,4:11:21
M42,4:11:21
M28,4:11:23
M56,4:11:25
M35,4:11:26
M42,4:11:30
M34,4:11:32
M16,4:11:35
M42,4:11:35
M33,4:11:36
M43,4:11:38
M52,4:11:40
M41,4:11:47
M33,4:11:48
M53,4:11:54
M32,4:11:55
M32,4:11:55
M39,4:11:56
M32,4:11:57
M46,4:11:59
M28,4:12:00
M25,4:12:01
M35,4:12:02
M44,4:12:02
M30,4:12:05
M28,4:12:11
M39,4:12:15
M14,4:12:22
M54,4:12:24
M57,4:12:25
M40,4:12:34
M28,4:12:44
M56,4:12:45
M32,4:12:58
M26,4:13:04
M40,4:13:06
M28,4:13:07
M29,4:13:09
M19,4:13:11
M37,4:13:18
F46,4:13:19
F23,4:13:24
M29,4:13:27
M31,4:13:38
F25,4:13:45
F25,4:13:45
F15,4:13:47
M30,4:13:51
M48,4:13:57
M31,4:14:10
M31,4:14:15
M53,4:14:15
M52,4:14:17
M25,4:14:21
M22,4:14:23
M46,4:14:24
M38,4:14:27
M48,4:14:27
M24,4:14:37
M18,4:14:45
M22,4:14:47
M38,4:14:48
M31,4:14:49
M57,4:14:52
M51,4:14:53
M29,4:14:53
M61,4:14:56
F40,4:15:05
M23,4:15:21
M37,4:15:21
M27,4:15:26
M34,4:15:27
M38,4:15:35
M25,4:15:35
M34,4:15:37
M45,4:15:39
M56,4:15:39
M30,4:15:44
M30,4:15:46
M30,4:15:51
M47,4:15:52
M36,4:15:52
M55,4:15:53
M32,4:15:54
M33,4:15:55
M35,4:16:10
M33,4:16:11
M51,4:16:12
F28,4:16:13
M36,4:16:14
M28,4:16:14
F28,4:16:23
M25,4:16:30
M34,4:16:31
M31,4:16:32
M29,4:16:35
M30,4:16:36
M38,4:16:39
M35,4:16:42
M37,4:16:45
M42,4:16:54
M27,4:16:56
M56,4:16:59
F28,4:17:02
M30,4:17:03
M31,4:17:04
M38,4:17:05
M35,4:17:07
M42,4:17:08
M22,4:17:10
M34,4:17:11
M22,4:17:12
F35,4:17:14
F35,4:17:17
F34,4:17:18
M25,4:17:21
M41,4:17:22
M37,4:17:24
F31,4:17:28
M35,4:17:29
F24,4:17:31
M36,4:17:32
M33,4:17:34
M30,4:17:35
M63,4:17:36
M33,4:17:37
M25,4:17:37
M31,4:17:37
F30,4:17:54
M35,4:17:55
M37,4:17:57
M38,4:17:58
M34,4:18:01
M44,4:18:04
M70,4:18:04
M40,4:18:08
M31,4:18:10
M31,4:18:12
M29,4:18:15
M52,4:18:18
M17,4:18:36
M54,4:18:53
M40,4:18:55
M17,4:19:03
M38,4:19:05
M38,4:19:05
M16,4:19:13
M29,4:19:16
M40,4:19:17
M36,4:19:32
M27,4:19:34
M26,4:19:42
M35,4:19:42
M26,4:19:43
M37,4:19:43
M25,4:19:47
M20,4:19:50
M33,4:19:59
M53,4:20:12
M33,4:20:15
M26,4:20:16
M35,4:20:17
M29,4:20:22
M34,4:20:30
M30,4:20:30
M58,4:20:42
M59,4:20:45
M36,4:20:46
M24,4:20:46
M15,4:20:49
M34,4:20:50
M43,4:20:52
M33,4:20:55
M49,4:21:06
M48,4:21:22
M32,4:21:25
F37,4:21:28
M33,4:21:32
M41,4:21:34
M42,4:21:34
M26,4:21:42
M35,4:21:52
M37,4:22:02
F23,4:22:04
M32,4:22:06
M36,4:22:07
M47,4:22:08
M27,4:22:10
M33,4:22:12
M36,4:22:13
M33,4:22:15
M37,4:22:25
M39,4:22:26
M56,4:22:31
M31,4:22:36
F19,4:22:38
M27,4:22:39
M34,4:22:39
M24,4:22:40
M63,4:22:43
M45,4:22:55
M30,4:23:01
M39,4:23:02
M32,4:23:03
M27,4:23:07
M50,4:23:13
M49,4:23:14
M50,4:23:16
M50,4:23:17
M49,4:23:26
M30,4:23:27
M57,4:23:28
M25,4:23:30
M47,4:23:31
M48,4:23:34
M35,4:23:35
M32,4:23:35
M72,4:23:39
M39,4:23:41
M43,4:23:43
M42,4:23:44
M34,4:23:45
F34,4:23:46
M28,4:23:46
M43,4:23:47
M27,4:23:48
M25,4:23:54
M33,4:23:58
F29,4:24:09
M23,4:24:19
M23,4:24:22
M49,4:24:33
M36,4:24:35
M38,4:24:37
M37,4:24:43
M43,4:24:46
M35,4:24:51
M42,4:25:11
M55,4:25:16
M41,4:25:19
M17,4:25:23
M49,4:25:24
M32,4:25:25
M40,4:25:25
M36,4:25:26
M62,4:25:26
M30,4:25:27
M38,4:25:33
M33,4:25:40
M20,4:25:45
M23,4:25:46
F29,4:25:48
M59,4:26:02
M47,4:26:04
M30,4:26:08
M49,4:26:19
M45,4:26:21
M39,4:26:28
M45,4:26:28
M28,4:26:32
M35,4:26:38
M29,4:26:42
M28,4:26:53
M30,4:26:57
M13,4:27:00
M30,4:27:01
M31,4:27:02
M35,4:27:02
M17,4:27:04
M29,4:27:11
M50,4:27:22
M44,4:27:24
M36,4:27:25
M47,4:27:30
M22,4:27:32
M44,4:27:40
M34,4:27:45
M57,4:27:48
M28,4:27:49
M29,4:27:50
M46,4:27:52
F23,4:27:57
M36,4:28:01
M37,4:28:02
M30,4:28:03
M43,4:28:03
M47,4:28:04
M38,4:28:06
M27,4:28:10
M43,4:28:15
M29,4:28:23
M32,4:28:25
M57,4:28:30
M28,4:28:31
M27,4:28:32
M28,4:28:34
M31,4:28:35
M41,4:28:36
M9,4:28:36
M39,4:28:37
M23,4:28:41
M25,4:28:43
M34,4:28:46
M32,4:28:52
M42,4:28:53
F47,4:28:58
M20,4:29:01
M44,4:29:02
M41,4:29:06
M29,4:29:33
M29,4:29:42
M66,4:29:44
M22,4:29:46
M54,4:29:57
M57,4:30:06
M47,4:30:09
M46,4:30:10
F27,4:30:12
F23,4:30:13
M42,4:30:22
M28,4:30:24
M27,4:30:26
M37,4:30:27
M50,4:30:32
M36,4:30:50
M23,4:30:56
M54,4:31:14
F40,4:31:18
F49,4:31:18
M33,4:31:20
M36,4:31:21
M35,4:31:23
M30,4:31:25
M25,4:31:34
M41,4:31:42
M44,4:32:21
M48,4:32:51
M25,4:32:57
F40,4:33:00
M30,4:33:02
F20,4:33:04
M48,4:33:29
M18,4:33:36
M30,4:33:37
F20,4:33:38
M35,4:33:46
M28,4:33:49
M49,4:33:54
F29,4:34:02
M32,4:34:05
M60,4:34:07
F32,4:34:14
M48,4:34:18
M25,4:34:20
M26,4:34:21
M42,4:34:21
M48,4:34:26
M42,4:34:29
M32,4:34:40
M47,4:34:43
M48,4:35:05
M30,4:35:10
M27,4:35:11
M29,4:35:11
M46,4:35:18
M45,4:35:29
M38,4:35:39
M17,4:35:39
M39,4:35:48
M34,4:35:51
M29,4:35:54
M39,4:36:01
M49,4:36:11
M30,4:36:22
M33,4:36:33
M47,4:36:37
M48,4:36:51
M39,4:37:05
F36,4:37:09
M47,4:37:09
M43,4:37:19
M27,4:37:21
F28,4:37:52
M39,4:37:54
M47,4:38:06
M40,4:38:15
M53,4:38:22
F32,4:38:23
M33,4:38:31
M57,4:38:34
F25,4:38:38
M47,4:38:40
M25,4:38:48
M33,4:38:51
M26,4:38:56
M34,4:39:20
F33,4:39:22
M53,4:39:36
M34,4:39:38
F36,4:39:45
M37,4:39:48
M31,4:39:50
M26,4:39:56
F24,4:39:57
M39,4:40:03
M35,4:40:16
M46,4:40:17
M50,4:40:31
M34,4:40:50
M32,4:40:52
M34,4:40:54
M35,4:40:56
M26,4:40:59
M38,4:41:07
F29,4:41:10
M68,4:41:25
M40,4:41:45
M33,4:42:01
M47,4:42:10
M31,4:42:50
M41,4:42:57
M22,4:43:03
M35,4:43:15
F41,4:43:46
M53,4:44:57
M69,4:45:18
F24,4:45:25
F24,4:45:26
F30,4:45:33
M36,4:45:45
M69,4:45:57
M40,4:46:32
M37,4:47:15
M47,4:47:50
M41,4:48:26
M33,4:48:34
M40,4:49:15
M26,4:49:45
M29,4:50:00
M24,4:50:06
M34,4:50:34
M56,4:50:53
M27,4:51:01
M44,4:51:27
M32,4:51:43
M39,4:52:14
M27,4:52:45
M48,4:53:16
M55,4:53:50
M54,4:55:01
F47,4:55:17
M29,4:55:42
M64,4:55:51
M45,4:55:59
M37,4:56:50
M23,4:57:21
M66,4:57:45
M50,4:58:11
M31,5:01:19
M52,5:01:40
M37,5:03:02
M31,5:03:48
M21,5:06:40
M39,5:07:12
M38,5:07:45
F13,5:09:05
F9,5:09:06
F36,5:09:55
M38,5:09:55
M37,5:10:01
M41,5:11:09
F59,5:12:38
M59,5:12:38
M30,5:12:55
M55,5:14:50
M37,5:15:45
M39,5:15:58
F36,5:16:12
M28,5:28:23
M27,5:29:53
M35,5:29:58
M39,5:30:19
M63,5:41:28
F27,5:49:08
M36,6:44:29
